,Neighborhood,arts_culture_recreation,bars_nightlife,business_hub,café_fastfoods,cuisine_restaurants,education_colleges,kids_family_residential,nature_view,regular_restaurants,shopping,sports_fitness,stores_daily_conveniences,tourist_interest,transport_vicinity,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Mapping
2710,Gamdevi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9584855,72.8122522,Shree Krishna,18.956553157188466,72.81638325350356,Indian Restaurant,regular_restaurants
2711,Gamdevi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.9584855,72.8122522,tardeo bus depot,18.964360527691852,72.81329034434613,Bus Station,transport_vicinity
2712,Gamdevi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9584855,72.8122522,Shiv Sagar,18.963769611089536,72.80874883611159,Fast Food Restaurant,regular_restaurants
2713,Gamdevi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9584855,72.8122522,Dreamland cinema,18.960002765578004,72.81918761124199,Movie Theater,arts_culture_recreation
2714,Gamdevi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9584855,72.8122522,210°C - Cake Shop,18.959176731421508,72.81933186745795,Dessert Shop,café_fastfoods
2715,Gamdevi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9584855,72.8122522,Reliance Store,18.964798327007387,72.81488873697992,Department Store,stores_daily_conveniences
2716,Gamdevi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.9584855,72.8122522,YFC Platinum Fitness Club,18.954711629687356,72.81838384798057,Athletics & Sports,sports_fitness
2717,Gamdevi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.9584855,72.8122522,Mafatlal Gym,18.952364017288588,72.81602481473548,Gym,sports_fitness
2718,Gamdevi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9584855,72.8122522,Universal Kebab Kona,18.96513143709947,72.81518879508393,Food Truck,café_fastfoods
2719,Gamdevi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9584855,72.8122522,Ne'thing For Chocolate,18.952414283720934,72.81791238259335,Bakery,stores_daily_conveniences
2720,Gamdevi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.9584855,72.8122522,Saifee Hospital Gym,18.952485,72.81841,Gym / Fitness Center,sports_fitness
2721,Gamdevi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9584855,72.8122522,Musician's Mall,18.9519159268063,72.81869713947141,Music Venue,arts_culture_recreation
2722,Gandhi Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.05804,72.8472584,MIG Cricket Club,19.05746061778177,72.84770643608499,Sports Club,sports_fitness
2723,Gandhi Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,MIG Club Cloud 9 Bar,19.05741651561692,72.84770514534125,Bar,bars_nightlife
2724,Gandhi Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,California Pizza Kitchen,19.054951772517434,72.85058046115705,Pizza Place,café_fastfoods
2725,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Sadichha,19.05812852590663,72.84769991017198,Indian Restaurant,regular_restaurants
2726,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Saheb Restaurant and Bar,19.059720177704147,72.84696433105718,Indian Restaurant,regular_restaurants
2727,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Kung Food,19.06061846338391,72.85037612942018,Chinese Restaurant,regular_restaurants
2728,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,MIG Club - Belvedere Restaurant,19.056423299262168,72.8466120705936,Restaurant,regular_restaurants
2729,Gandhi Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Coalz,19.05646827674503,72.83915374587166,Café,
2730,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Highway Gomantak,19.056823460255067,72.84699799755535,Seafood Restaurant,regular_restaurants
2731,Gandhi Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Boteco,19.055466,72.85220799999999,Brazilian Restaurant,cuisine_restaurants
2732,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,National Restaurant,19.05654567344344,72.83914131362512,Indian Restaurant,regular_restaurants
2733,Gandhi Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Cinemax,19.061329162475,72.85068537507793,Multiplex,arts_culture_recreation
2734,Gandhi Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Cafe Coffee Day,19.060823671195273,72.84665822740081,Café,
2735,Gandhi Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Lima,19.05454071248537,72.84979326320247,South American Restaurant,cuisine_restaurants
2736,Gandhi Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.05804,72.8472584,Bandra Railway Station,19.054999085061947,72.84023523330687,Train Station,transport_vicinity
2737,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Hotel Amey,19.05745662172428,72.84768636800327,Restaurant,regular_restaurants
2738,Gandhi Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Domino's Pizza,19.06131144304001,72.84940800336409,Pizza Place,café_fastfoods
2739,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Chinar lounge,19.06084478701893,72.85011108676964,Indian Restaurant,regular_restaurants
2740,Gandhi Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.05804,72.8472584,Sahakari Bhandar,19.05658132949291,72.83930527682062,Convenience Store,stores_daily_conveniences
2741,Gandhi Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Cafe Coffee Day,19.057040954427922,72.85350664649724,Café,
2742,Gandhi Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.05804,72.8472584,Powerhouse Gym,19.058215549447226,72.84770215713706,Gym / Fitness Center,sports_fitness
2743,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Maratha Darbar,19.057548368198784,72.84767367494184,Indian Restaurant,regular_restaurants
2744,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Amber,19.055482079125213,72.84485810542627,Indian Restaurant,regular_restaurants
2745,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Anna Chi,19.06040988786758,72.85110654855758,Fast Food Restaurant,regular_restaurants
2746,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Pa Pa Ya,19.054893,72.85051999999999,Asian Restaurant,regular_restaurants
2747,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Aquanox,19.059104811861733,72.8519488933254,Restaurant,regular_restaurants
2748,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Ching Ki Shack,19.053231156223426,72.84646206090964,Chinese Restaurant,regular_restaurants
2749,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Family Food Court,19.05654730845336,72.85339125771624,Food Court,regular_restaurants
2750,Gandhi Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.05804,72.8472584,Food Court,19.056401723141168,72.85344061847681,Food Court,regular_restaurants
2751,Gandhi Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Gaiety Cinema,19.061641809489494,72.83877132004936,Multiplex,arts_culture_recreation
2752,Gandhi Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,G-7 Multiplex,19.06162851503728,72.83855180382228,Multiplex,arts_culture_recreation
2753,Gandhi Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,soda lounge,19.054923181632386,72.84031735395216,Brewery,bars_nightlife
2754,Gandhi Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.05804,72.8472584,Bombay Blue,19.055185575322405,72.83989616178332,Italian Restaurant,cuisine_restaurants
2755,Gandhi Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.05804,72.8472584,The Body Art,19.063905164442996,72.84133282796539,Gym,sports_fitness
2756,Ganesh Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1515483,72.93006240000003,Gopala's Next,19.15616401281778,72.93761648599751,Restaurant,regular_restaurants
2757,Ganesh Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1515483,72.93006240000003,Yes Boss,19.146855736878134,72.9256045818329,Tailor Shop,stores_daily_conveniences
2758,Ganesh Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1515483,72.93006240000003,VeroModa R-city,19.145351899846087,72.9349112118868,Women's Store,stores_daily_conveniences
2759,Ganesh Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1515483,72.93006240000003,Carnival Cinemas,19.146316406811934,72.93637614849189,Multiplex,arts_culture_recreation
2760,Ganesh Nagar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.1515483,72.93006240000003,Hotel Pride,19.146659237174486,72.9370567065264,Hotel,tourist_interest
2761,Ganesh Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1515483,72.93006240000003,Oxford Book Store,19.14356167160752,72.93330784574941,Bookstore,stores_daily_conveniences
2762,Garodia Nagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0742044,72.909477,Vikrant Circle,19.075001475070085,72.90521835445381,Sculpture Garden,nature_view
2763,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,the chocolate room,19.075203729949173,72.90519239753868,Dessert Shop,café_fastfoods
2764,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Khau Galli,19.079961478368933,72.90576056475247,Food Truck,café_fastfoods
2765,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Blossom Juice Center,19.07515811011427,72.90519858479463,Juice Bar,café_fastfoods
2766,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Naturals,19.080181482599112,72.9082562962875,Ice Cream Shop,café_fastfoods
2767,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Mani's Lunch Home's Satvika,19.075220371653113,72.90472805685177,Indian Restaurant,regular_restaurants
2768,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Achija,19.079952090683094,72.90612931649018,Vegetarian / Vegan Restaurant,regular_restaurants
2769,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Pooja Malai Gola,19.080111914515825,72.90552454958744,Ice Cream Shop,café_fastfoods
2770,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,New Achija,19.0745252772314,72.90522350984351,Restaurant,regular_restaurants
2771,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Gurukrupa,19.079800421290358,72.90605520985078,Indian Restaurant,regular_restaurants
2772,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Sai Swad Dosa,19.08042134284912,72.90429817279468,Fast Food Restaurant,regular_restaurants
2773,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Odeon,19.079072842336263,72.90938872764244,Snack Place,café_fastfoods
2774,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Udipi Hotel,19.080081317818177,72.90410260214107,Fast Food Restaurant,regular_restaurants
2775,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Oye Kake,19.075152973091093,72.90518420669447,Indian Restaurant,regular_restaurants
2776,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Hotel Pooja,19.081208576634516,72.90432592965671,Vegetarian / Vegan Restaurant,regular_restaurants
2777,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Popular Hotel,19.082174504398182,72.90973760735564,Indian Restaurant,regular_restaurants
2778,Garodia Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Cinemax,19.079648897185805,72.90951144734534,Multiplex,arts_culture_recreation
2779,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Cafe Coffee Day,19.074470672347484,72.90524496682801,Coffee Shop,café_fastfoods
2780,Garodia Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Cinemax,19.074561449757496,72.90653350071831,Movie Theater,arts_culture_recreation
2781,Garodia Nagar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.0742044,72.909477,Shanti Park,19.0743974742158,72.91130949752254,Park,kids_family_residential
2782,Garodia Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0742044,72.909477,Sudha Park Health Club,19.07533735690464,72.91186652612373,Gym / Fitness Center,sports_fitness
2783,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Pizza Etc,19.08247011630029,72.90852727276227,Pizza Place,café_fastfoods
2784,Garodia Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0742044,72.909477,Ghatkopar Jolly Gymkhana,19.077083927811547,72.9109864862476,Gym Pool,sports_fitness
2785,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Shree Gurukripa,19.0799020307286,72.90610176156966,Indian Restaurant,regular_restaurants
2786,Garodia Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0742044,72.909477,Ratan Stores,19.079151278241355,72.90833893098987,Department Store,stores_daily_conveniences
2787,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Subway,19.075292765326537,72.90372579995883,Sandwich Place,café_fastfoods
2788,Garodia Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0742044,72.909477,Garam Masala,19.072406028213074,72.90197660348359,Indian Restaurant,regular_restaurants
2789,Garodia Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0742044,72.909477,Dolphin Frankie,19.081505668701208,72.91185169404048,Food Truck,café_fastfoods
2790,Geeta Nagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.9138325,72.8085422,Sagar Matha,18.90799138796207,72.80897405510181,Garden,nature_view
2791,Geeta Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.9138325,72.8085422,Canteena,18.909035084844867,72.8047211663902,Diner,cuisine_restaurants
2792,Geeta Nagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.9138325,72.8085422,TIFR Sea Shore,18.908467926854595,72.80507317218883,Beach,nature_view
2793,Geeta Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9138325,72.8085422,Rivaaz - Weaving Traditions,18.92069989836895,72.81409819752254,Clothing Store,stores_daily_conveniences
2794,Ghansoli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.11637965,73.0069927914504,McDonald's,19.118373661059607,73.00657292156826,Fast Food Restaurant,regular_restaurants
2795,Ghansoli,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.11637965,73.0069927914504,Country Inn,19.11410871786629,73.01282110633645,Hotel,tourist_interest
2796,Ghansoli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.11637965,73.0069927914504,Baskin Robbins,19.109845689182595,73.00190261344919,Ice Cream Shop,café_fastfoods
2797,Ghansoli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.11637965,73.0069927914504,Ram Krishna Family Restaurant,19.116275129991827,73.00413398706054,Vegetarian / Vegan Restaurant,regular_restaurants
2798,Ghansoli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.11637965,73.0069927914504,Varistta,19.109824314016077,73.00176999884553,Indian Restaurant,regular_restaurants
2799,Ghansoli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.11637965,73.0069927914504,V-Kitchen,19.109479758475896,73.00145864252504,Mexican Restaurant,regular_restaurants
2800,Ghansoli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.11637965,73.0069927914504,Paradise Juice,19.125172745105733,73.00642299684607,Juice Bar,café_fastfoods
2801,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Bougan Villa,19.08545315259107,72.90888332212081,Restaurant,regular_restaurants
2802,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Meghdoot,19.087164737417268,72.90859737102744,Indian Restaurant,regular_restaurants
2803,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Khau Galli,19.079961478368933,72.90576056475247,Food Truck,café_fastfoods
2804,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Naturals,19.080181482599112,72.9082562962875,Ice Cream Shop,café_fastfoods
2805,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Kandoi haribhai damodar mithaiwala,19.082161005164252,72.90464479145766,Dessert Shop,café_fastfoods
2806,Ghatkopar (East),0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0834898,72.9120255,World's gym,19.084086920836906,72.90669643168386,Gym / Fitness Center,sports_fitness
2807,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Achija,19.079952090683094,72.90612931649018,Vegetarian / Vegan Restaurant,regular_restaurants
2808,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Pooja Malai Gola,19.080111914515825,72.90552454958744,Ice Cream Shop,café_fastfoods
2809,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Mad Over Donuts,19.08781197164128,72.90490865707396,Donut Shop,café_fastfoods
2810,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,zaffran,19.09224633734609,72.91192091052888,Indian Restaurant,regular_restaurants
2811,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Gurukrupa,19.079800421290358,72.90605520985078,Indian Restaurant,regular_restaurants
2812,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Popular Hotel,19.082174504398182,72.90973760735564,Indian Restaurant,regular_restaurants
2813,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Sai Swad Dosa,19.08042134284912,72.90429817279468,Fast Food Restaurant,regular_restaurants
2814,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Cafe Coffee Day,19.08877600744505,72.90777358094599,Coffee Shop,café_fastfoods
2815,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Odeon,19.079072842336263,72.90938872764244,Snack Place,café_fastfoods
2816,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Cafe Coffee Day,19.082554961979906,72.9133283081201,Coffee Shop,café_fastfoods
2817,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Udipi Hotel,19.080081317818177,72.90410260214107,Fast Food Restaurant,regular_restaurants
2818,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Domino's Pizza,19.085,72.90899999999999,Pizza Place,café_fastfoods
2819,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Hotel Pooja,19.081208576634516,72.90432592965671,Vegetarian / Vegan Restaurant,regular_restaurants
2820,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Pizza Etc,19.08247011630029,72.90852727276227,Pizza Place,café_fastfoods
2821,Ghatkopar (East),1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Cinemax,19.079648897185805,72.90951144734534,Multiplex,arts_culture_recreation
2822,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Exotic Flavours,19.083640467753703,72.90911762674956,Indian Restaurant,regular_restaurants
2823,Ghatkopar (East),0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Capresso,19.085511595480558,72.91280836301395,Café,
2824,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Bharat Cafe,19.085585587311183,72.907448357476,Indian Restaurant,regular_restaurants
2825,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Samrat Hotel,19.085411047053952,72.9080389882445,Indian Restaurant,regular_restaurants
2826,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Shree Gurukripa,19.0799020307286,72.90610176156966,Indian Restaurant,regular_restaurants
2827,Ghatkopar (East),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0834898,72.9120255,Ratan Stores,19.079151278241355,72.90833893098987,Department Store,stores_daily_conveniences
2828,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Patel Juice Center,19.08876645492765,72.90776814029921,Juice Bar,café_fastfoods
2829,Ghatkopar (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0834898,72.9120255,Mulla Juicewala,19.088767327892306,72.90776078657319,Juice Bar,café_fastfoods
2830,Ghatkopar (East),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0834898,72.9120255,Ghatkopar Bakery,19.088770148209008,72.90776500175224,Bakery,stores_daily_conveniences
2831,Ghatkopar (East),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0834898,72.9120255,Monginis Cake Shop,19.089495721135496,72.9084542934843,Bakery,stores_daily_conveniences
2832,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Radha Krishna Wine-N-Dine,19.08937822418637,72.9080389882445,Indian Restaurant,regular_restaurants
2833,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,shiv sagar,19.090152218844818,72.90889267045668,Vegetarian / Vegan Restaurant,regular_restaurants
2834,Ghatkopar (East),0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0834898,72.9120255,The Roa Hotel,19.09044508341402,72.90880580943897,Bed & Breakfast,tourist_interest
2835,Ghatkopar (East),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0834898,72.9120255,World of Titan,19.087894493738762,72.90525873185871,Accessories Store,stores_daily_conveniences
2836,Ghatkopar (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0834898,72.9120255,Persian indigo,19.07620388256222,72.90875423570992,Restaurant,regular_restaurants
2837,Ghatkopar (East),0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0834898,72.9120255,Sudha Park Health Club,19.07533735690464,72.91186652612373,Gym / Fitness Center,sports_fitness
2838,Ghatkopar West,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0897194,72.90459720000001,Mad Over Donuts,19.08781197164128,72.90490865707396,Donut Shop,café_fastfoods
2839,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,Meghdoot,19.087164737417268,72.90859737102744,Indian Restaurant,regular_restaurants
2840,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,Bougan Villa,19.08545315259107,72.90888332212081,Restaurant,regular_restaurants
2841,Ghatkopar West,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0897194,72.90459720000001,Kandoi haribhai damodar mithaiwala,19.082161005164252,72.90464479145766,Dessert Shop,café_fastfoods
2842,Ghatkopar West,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0897194,72.90459720000001,World's gym,19.084086920836906,72.90669643168386,Gym / Fitness Center,sports_fitness
2843,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,zaffran,19.09224633734609,72.91192091052888,Indian Restaurant,regular_restaurants
2844,Ghatkopar West,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0897194,72.90459720000001,Cafe Coffee Day,19.08877600744505,72.90777358094599,Coffee Shop,café_fastfoods
2845,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,Hotel Pooja,19.081208576634516,72.90432592965671,Vegetarian / Vegan Restaurant,regular_restaurants
2846,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,Popular Hotel,19.082174504398182,72.90973760735564,Indian Restaurant,regular_restaurants
2847,Ghatkopar West,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0897194,72.90459720000001,Domino's Pizza,19.085,72.90899999999999,Pizza Place,café_fastfoods
2848,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,Bharat Cafe,19.085585587311183,72.907448357476,Indian Restaurant,regular_restaurants
2849,Ghatkopar West,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0897194,72.90459720000001,Pizza Etc,19.08247011630029,72.90852727276227,Pizza Place,café_fastfoods
2850,Ghatkopar West,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0897194,72.90459720000001,Ghatkopar Bakery,19.088770148209008,72.90776500175224,Bakery,stores_daily_conveniences
2851,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,Radha Krishna Wine-N-Dine,19.08937822418637,72.9080389882445,Indian Restaurant,regular_restaurants
2852,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,Samrat Hotel,19.085411047053952,72.9080389882445,Indian Restaurant,regular_restaurants
2853,Ghatkopar West,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0897194,72.90459720000001,shiv sagar,19.090152218844818,72.90889267045668,Vegetarian / Vegan Restaurant,regular_restaurants
2854,Ghatkopar West,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0897194,72.90459720000001,Pujari's Pav Bhaji,19.093563812199616,72.89985386738034,Food Truck,café_fastfoods
